chave_unica,timestamp,codigo,data,cliente,saldo_credito,numero_dias_atraso,valor_titulo_atraso,numero_titulos_atraso,total_pedido,setor,status,critica_principal,critica_cdp,alcada1,alcada2,alcada3,codigo_critica,status_critica,alcada_critica,produto_critica,combo_critica,quantidade_critica,valor_critica
05412909202029092020107000000042911001,05412909202029092020107000000042911001,1,2020-09-29 13:40:04,42911,6171.93,1,1226.82,1,0.0,107,4,154,0,9,8,0,101,4,8,,,,
05412909202029092020107000000042911001,05412909202029092020107000000042911001,1,2020-09-29 13:40:04,42911,6171.93,1,1226.82,1,0.0,107,4,154,0,9,8,0,101,4,8,,,,
05412909202029092020107000000042911001,05412909202029092020107000000042911001,1,2020-09-29 13:40:04,42911,6171.93,1,1226.82,1,0.0,107,4,154,0,9,8,0,101,4,8,,,,
05412909202028092020108010108002201001,05412909202028092020108010108002201001,1,2020-09-29 13:40:20,2201,7522.95,1,1463.44,1,4032.61,108,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020108010108003318001,05412909202028092020108010108003318001,1,2020-09-29 13:40:20,3318,1420.84,1,88.16,1,104.08,108,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020108010108002201002,05412909202028092020108010108002201002,2,2020-09-29 13:40:21,2201,7522.95,1,1463.44,1,4032.61,108,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020108010108002201003,05412909202028092020108010108002201003,3,2020-09-29 13:40:21,2201,7522.95,1,1463.44,1,4032.61,108,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020108010108002201004,05412909202028092020108010108002201004,4,2020-09-29 13:40:21,2201,7522.95,1,1463.44,1,4032.61,108,4,4,0,5,7,0,4,4,5,,,,
05412909202026092020108010108096428001,05412909202026092020108010108096428001,1,2020-09-29 13:40:22,96428,1918.46,1,487.54,2,580.44,108,4,4,0,5,7,0,4,4,5,,,,
05412909202027092020108010108096428002,05412909202027092020108010108096428002,2,2020-09-29 13:40:22,96428,1918.46,1,487.54,2,580.44,108,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020308030308038052001,05412909202028092020308030308038052001,1,2020-09-29 13:40:29,38052,5360.75,1,1446.23,1,3293.46,308,4,4,0,5,7,0,4,4,5,,,,
05412909202027092020304030304032700002,05412909202027092020304030304032700002,2,2020-09-29 13:40:30,32700,57554.81,1,1156.2,2,988.4,304,4,4,0,5,7,0,4,4,5,,,,
05412909202027092020304030304047117001,05412909202027092020304030304047117001,1,2020-09-29 13:40:32,47117,954.6,1,474.99,2,476.04,304,4,4,0,5,7,0,4,4,5,,,,
05412909202024092020307030307043957001,05412909202024092020307030307043957001,1,2020-09-29 13:40:32,43957,1524.91,1,475.09,1,179.69,307,4,4,0,5,7,0,4,4,5,,,,
05412909202026092020405040405047148001,05412909202026092020405040405047148001,1,2020-09-29 13:40:34,47148,1238.73,1,8885.3,1,4620.33,405,4,4,0,5,7,0,4,4,5,,,,
05412909202027092020304030304098366001,05412909202027092020304030304098366001,1,2020-09-29 13:40:34,98366,1421.4,1,661.6,1,427.56,304,4,4,0,5,7,0,4,4,5,,,,
05412909202027092020304030304098366002,05412909202027092020304030304098366002,2,2020-09-29 13:40:35,98366,1421.4,1,661.6,1,427.56,304,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020405040405048813001,05412909202028092020405040405048813001,1,2020-09-29 13:40:35,48813,1027.01,1,673.95,1,703.49,405,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020307030307056627001,05412909202028092020307030307056627001,1,2020-09-29 13:40:37,56627,1680.37,1,468.63,1,471.33,307,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020405040405077861001,05412909202028092020405040405077861001,1,2020-09-29 13:40:37,77861,2149.28,1,560.72,1,140.54,405,4,4,0,5,7,0,4,4,5,,,,
05412909202029092020311030311050855001,05412909202029092020311030311050855001,1,2020-09-29 13:40:37,50855,1942.0,3,62.84,1,993.0,311,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020405040405077861002,05412909202028092020405040405077861002,2,2020-09-29 13:40:37,77861,2149.28,1,560.72,1,140.54,405,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020309030309099169001,05412909202028092020309030309099169001,1,2020-09-29 13:40:38,99169,5558.83,1,130.38,1,1559.36,309,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020311030311039236001,05412909202028092020311030311039236001,1,2020-09-29 13:40:39,39236,1241.49,1,554.37,2,316.44,311,4,4,0,5,7,0,4,4,5,,,,
05412909202026092020500050500049779001,05412909202026092020500050500049779001,1,2020-09-29 13:40:48,49779,84473.54,1,2496.86,4,4081.8,500,4,4,0,5,7,0,4,4,5,,,,
05412909202026092020500050500049779002,05412909202026092020500050500049779002,2,2020-09-29 13:40:49,49779,84473.54,1,2496.86,4,4081.8,500,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020500050500027230001,05412909202028092020500050500027230001,1,2020-09-29 13:40:49,27230,16134.92,1,1780.88,2,4017.18,500,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020604060604015435001,05412909202028092020604060604015435001,1,2020-09-29 13:40:49,15435,3412.16,1,451.68,1,1198.04,604,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020500050500027230002,05412909202028092020500050500027230002,2,2020-09-29 13:40:49,27230,16134.92,1,1780.88,2,4017.18,500,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020604060604020746001,05412909202028092020604060604020746001,1,2020-09-29 13:40:49,20746,2024.44,1,137.28,1,761.4,604,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020604060604042251002,05412909202028092020604060604042251002,2,2020-09-29 13:40:50,42251,2510.93,183,1810.07,2,0.0,604,5,4,4,7,7,0,4,5,7,,,,
05412909202028092020500050500081072001,05412909202028092020500050500081072001,1,2020-09-29 13:40:50,81072,30944.74,1,2510.06,1,3597.52,500,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020500050500081072002,05412909202028092020500050500081072002,2,2020-09-29 13:40:50,81072,30944.74,1,2510.06,1,3597.52,500,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020604060604093598001,05412909202028092020604060604093598001,1,2020-09-29 13:40:51,93598,2295.25,1,2412.62,1,2165.72,604,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020604060604072544001,05412909202028092020604060604072544001,1,2020-09-29 13:40:51,72544,4646.92,1,2422.56,2,2371.16,604,4,4,0,5,7,0,4,4,5,,,,
05412909202028092020511050511047234001,05412909202028092020511050511047234001,1,2020-09-29 13:40:53,47234,1854.36,1,1360.64,3,1191.44,511,4,4,0,5,7,0,4,4,5,,,,
05412909202027092020511050511093547001,05412909202027092020511050511093547001,1,2020-09-29 13:40:56,93547,5919.4,1,2693.6,3,344.8,511,4,4,0,5,7,0,4,4,5,,,,
05412909202029092020506000000017280001,05412909202029092020506000000017280001,1,2020-09-29 13:44:29,17280,89944.3,1,5032.1,1,8582.46,506,4,4,0,5,8,0,156,4,10,,,,
05412909202029092020506000000017280001,05412909202029092020506000000017280001,1,2020-09-29 13:44:29,17280,89944.3,1,5032.1,1,8582.46,506,4,4,0,5,8,0,156,4,10,,,,
05412909202029092020506000000017280001,05412909202029092020506000000017280001,1,2020-09-29 13:44:29,17280,89944.3,1,5032.1,1,8582.46,506,4,4,0,5,8,0,156,4,10,,,,
05412909202029092020506000000037988001,05412909202029092020506000000037988001,1,2020-09-29 13:44:29,37988,0,0,0,0,0,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000037988001,05412909202029092020506000000037988001,1,2020-09-29 13:44:29,37988,0,0,0,0,0,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000038540001,05412909202029092020506000000038540001,1,2020-09-29 13:44:29,38540,0,0,0,0,0,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000038540001,05412909202029092020506000000038540001,1,2020-09-29 13:44:29,38540,0,0,0,0,0,506,4,156,0,10,8,0,156,4,10,,,,
05412909202029092020506000000039109001,05412909202029092020506000000039109001,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020506000000039109001,05412909202029092020506000000039109001,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020506000000039109001,05412909202029092020506000000039109001,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020506000000039109002,05412909202029092020506000000039109002,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020506000000039109002,05412909202029092020506000000039109002,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020506000000039109002,05412909202029092020506000000039109002,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020506000000096402001,05412909202029092020506000000096402001,1,2020-09-29 13:44:30,96402,144208.52,1,68362.96,12,21477.98,506,4,4,0,5,8,0,4,4,5,,,,
05412909202029092020506000000096402001,05412909202029092020506000000096402001,1,2020-09-29 13:44:30,96402,144208.52,1,68362.96,12,21477.98,506,4,4,0,5,8,0,4,4,5,,,,
05412909202029092020506000000096402001,05412909202029092020506000000096402001,1,2020-09-29 13:44:30,96402,144208.52,1,68362.96,12,21477.98,506,4,4,0,5,8,0,4,4,5,,,,
05412909202029092020506000000039109003,05412909202029092020506000000039109003,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,504,0,200.0,5388.0
05412909202029092020506000000039109003,05412909202029092020506000000039109003,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,504,0,200.0,5388.0
05412909202029092020506000000039109003,05412909202029092020506000000039109003,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,504,0,200.0,5388.0
05412909202029092020506000000039109003,05412909202029092020506000000039109003,1,2020-09-29 13:44:30,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,504,0,200.0,5388.0
05412909202029092020506000000097183001,05412909202029092020506000000097183001,1,2020-09-29 13:44:31,97183,153926.59,1,31631.94,9,7585.6,506,4,4,0,5,8,0,4,4,5,,,,
05412909202029092020506000000097183001,05412909202029092020506000000097183001,1,2020-09-29 13:44:31,97183,153926.59,1,31631.94,9,7585.6,506,4,4,0,5,8,0,4,4,5,,,,
05412909202029092020506000000039109004,05412909202029092020506000000039109004,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,15134,0,100.0,6500.0
05412909202029092020506000000039109004,05412909202029092020506000000039109004,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,15134,0,100.0,6500.0
05412909202029092020506000000039109004,05412909202029092020506000000039109004,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,15134,0,100.0,6500.0
05412909202029092020506000000039109004,05412909202029092020506000000039109004,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,15134,0,100.0,6500.0
05412909202029092020506000000039109005,05412909202029092020506000000039109005,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,2349,0,100.0,2694.0
05412909202029092020506000000039109005,05412909202029092020506000000039109005,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,2349,0,100.0,2694.0
05412909202029092020506000000039109005,05412909202029092020506000000039109005,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,2349,0,100.0,2694.0
05412909202029092020506000000039109005,05412909202029092020506000000039109005,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,78,1,7,2349,0,100.0,2694.0
05412909202029092020506000000039109006,05412909202029092020506000000039109006,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020506000000039109006,05412909202029092020506000000039109006,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020506000000039109006,05412909202029092020506000000039109006,1,2020-09-29 13:44:31,39109,36004.92,1,10826.1,2,43970.3,506,4,4,0,5,8,0,101,4,8,,,,
05412909202029092020203000000018962001,05412909202029092020203000000018962001,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000018962001,05412909202029092020203000000018962001,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000018962001,05412909202029092020203000000018962001,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000018962001,05412909202029092020203000000018962001,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000018962001,05412909202029092020203000000018962001,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000018962001,05412909202029092020203000000018962001,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000021976001,05412909202029092020203000000021976001,1,2020-09-29 13:50:44,21976,6003.62,1,1632.38,1,366.88,203,4,4,0,5,8,0,78,4,2,9083,0,1.0,32.28
05412909202029092020203000000021976001,05412909202029092020203000000021976001,1,2020-09-29 13:50:44,21976,6003.62,1,1632.38,1,366.88,203,4,4,0,5,8,0,78,4,2,9083,0,1.0,32.28
05412909202029092020203000000021976001,05412909202029092020203000000021976001,1,2020-09-29 13:50:44,21976,6003.62,1,1632.38,1,366.88,203,4,4,0,5,8,0,78,4,2,9083,0,1.0,32.28
05412909202029092020203000000021976001,05412909202029092020203000000021976001,1,2020-09-29 13:50:44,21976,6003.62,1,1632.38,1,366.88,203,4,4,0,5,8,0,78,4,2,9083,0,1.0,32.28
05412909202029092020203000000018962002,05412909202029092020203000000018962002,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000018962002,05412909202029092020203000000018962002,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000018962002,05412909202029092020203000000018962002,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000018962002,05412909202029092020203000000018962002,1,2020-09-29 13:50:44,18962,1614.74,1,7633.85,2,6932.24,203,4,4,0,5,8,0,1,4,3,,,,
05412909202029092020203000000035099001,05412909202029092020203000000035099001,1,2020-09-29 13:50:44,35099,1757.71,1,242.29,1,274.79,203,4,4,0,5,7,0,78,4,2,10032,0,1.0,10.93
05412909202029092020203000000035099001,05412909202029092020203000000035099001,1,2020-09-29 13:50:44,35099,1757.71,1,242.29,1,274.79,203,4,4,0,5,7,0,78,4,2,10032,0,1.0,10.93
05412909202029092020203000000035099001,05412909202029092020203000000035099001,1,2020-09-29 13:50:44,35099,1757.71,1,242.29,1,274.79,203,4,4,0,5,7,0,78,4,2,10032,0,1.0,10.93
05412909202029092020203000000035099001,05412909202029092020203000000035099001,1,2020-09-29 13:50:44,35099,1757.71,1,242.29,1,274.79,203,4,4,0,5,7,0,78,4,2,10032,0,1.0,10.93
05412909202029092020203000000036731001,05412909202029092020203000000036731001,1,2020-09-29 13:50:44,36731,8610.0,0,0.0,0,0.0,203,4,78,0,2,7,0,120,4,2,988,0,12.0,677.52
05412909202029092020203000000036731001,05412909202029092020203000000036731001,1,2020-09-29 13:50:44,36731,8610.0,0,0.0,0,0.0,203,4,78,0,2,7,0,120,4,2,988,0,12.0,677.52
05412909202029092020203000000036731001,05412909202029092020203000000036731001,1,2020-09-29 13:50:44,36731,8610.0,0,0.0,0,0.0,203,4,78,0,2,7,0,120,4,2,988,0,12.0,677.52
05412909202029092020203000000036731001,05412909202029092020203000000036731001,1,2020-09-29 13:50:44,36731,8610.0,0,0.0,0,0.0,203,4,78,0,2,7,0,120,4,2,988,0,12.0,677.52
05412909202029092020203000000036731001,05412909202029092020203000000036731001,1,2020-09-29 13:50:44,36731,8610.0,0,0.0,0,0.0,203,4,78,0,2,7,0,120,4,2,988,0,12.0,677.52
05412909202029092020203000000036731001,05412909202029092020203000000036731001,1,2020-09-29 13:50:44,36731,8610.0,0,0.0,0,0.0,203,4,78,0,2,7,0,120,4,2,988,0,12.0,677.52
05412909202029092020203000000037305001,05412909202029092020203000000037305001,1,2020-09-29 13:50:45,37305,3251.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9068,0,5.0,135.0
05412909202029092020203000000037305001,05412909202029092020203000000037305001,1,2020-09-29 13:50:45,37305,3251.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9068,0,5.0,135.0
05412909202029092020203000000037305001,05412909202029092020203000000037305001,1,2020-09-29 13:50:45,37305,3251.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9068,0,5.0,135.0
05412909202029092020203000000037305001,05412909202029092020203000000037305001,1,2020-09-29 13:50:45,37305,3251.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9068,0,5.0,135.0
05412909202029092020203000000037305001,05412909202029092020203000000037305001,1,2020-09-29 13:50:45,37305,3251.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9068,0,5.0,135.0
05412909202029092020203000000037305001,05412909202029092020203000000037305001,1,2020-09-29 13:50:45,37305,3251.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9068,0,5.0,135.0
05412909202029092020203000000037305001,05412909202029092020203000000037305001,1,2020-09-29 13:50:45,37305,3251.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9068,0,5.0,135.0
05412909202029092020203000000042002001,05412909202029092020203000000042002001,1,2020-09-29 13:50:45,42002,2466.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9320,0,2.0,68.96
05412909202029092020203000000042002001,05412909202029092020203000000042002001,1,2020-09-29 13:50:45,42002,2466.0,0,0.0,0,0.0,203,4,78,0,2,7,0,78,4,2,9320,0,2.0,68.96
05412909202029092020203000000046912001,05412909202029092020203000000046912001,1,2020-09-29 13:50:45,46912,0,0,0,0,0,203,4,78,0,2,7,0,78,4,2,9320,0,4.0,144.32
05412909202029092020203000000053065001,05412909202029092020203000000053065001,1,2020-09-29 13:50:45,53065,0,0,0,0,0,203,1,0,0,7,7,0,78,1,7,988,0,4.0,225.84
05412909202029092020203000000099263001,05412909202029092020203000000099263001,1,2020-09-29 13:50:45,99263,2221.0,0,0.0,0,0.0,203,4,78,0,2,8,0,78,4,2,9320,0,1.0,35.88
05412909202029092020203000000099263001,05412909202029092020203000000099263001,1,2020-09-29 13:50:45,99263,2221.0,0,0.0,0,0.0,203,4,78,0,2,8,0,78,4,2,9320,0,1.0,35.88
05412909202029092020203000000099263001,05412909202029092020203000000099263001,1,2020-09-29 13:50:45,99263,2221.0,0,0.0,0,0.0,203,4,78,0,2,8,0,78,4,2,9320,0,1.0,35.88
05412909202029092020200000000034084001,05412909202029092020200000000034084001,1,2020-09-29 13:51:35,34084,2880.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000034084001,05412909202029092020200000000034084001,1,2020-09-29 13:51:35,34084,2880.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000034084001,05412909202029092020200000000034084001,1,2020-09-29 13:51:35,34084,2880.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000022413001,05412909202029092020200000000022413001,1,2020-09-29 13:51:35,22413,0,0,0,0,0,200,4,120,0,2,7,0,120,4,2,988,0,30.0,1648.5
05412909202029092020200000000037864001,05412909202029092020200000000037864001,1,2020-09-29 13:51:35,37864,2685.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000037864001,05412909202029092020200000000037864001,1,2020-09-29 13:51:35,37864,2685.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000037864001,05412909202029092020200000000037864001,1,2020-09-29 13:51:35,37864,2685.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000049051001,05412909202029092020200000000049051001,1,2020-09-29 13:51:35,49051,2194.0,0,0.0,0,0.0,200,4,78,0,2,7,0,78,4,2,8791,0,1.0,34.68
05412909202029092020200000000049051001,05412909202029092020200000000049051001,1,2020-09-29 13:51:35,49051,2194.0,0,0.0,0,0.0,200,4,78,0,2,7,0,78,4,2,8791,0,1.0,34.68
05412909202029092020200000000050390001,05412909202029092020200000000050390001,1,2020-09-29 13:51:35,50390,1987.0,0,0.0,0,0.0,200,4,62,0,1,7,0,154,1,7,,,,
05412909202029092020200000000050390001,05412909202029092020200000000050390001,1,2020-09-29 13:51:35,50390,1987.0,0,0.0,0,0.0,200,4,62,0,1,7,0,154,1,7,,,,
05412909202029092020200000000050390001,05412909202029092020200000000050390001,1,2020-09-29 13:51:35,50390,1987.0,0,0.0,0,0.0,200,4,62,0,1,7,0,154,1,7,,,,
05412909202029092020200000000095252001,05412909202029092020200000000095252001,1,2020-09-29 13:51:35,95252,0,0,0,0,0,200,4,78,0,2,7,0,120,4,2,988,0,4.0,228.37
05412909202029092020200000000095252001,05412909202029092020200000000095252001,1,2020-09-29 13:51:35,95252,0,0,0,0,0,200,4,78,0,2,7,0,120,4,2,988,0,4.0,228.37
05412909202029092020200000000095252001,05412909202029092020200000000095252001,1,2020-09-29 13:51:35,95252,0,0,0,0,0,200,4,78,0,2,7,0,120,4,2,988,0,4.0,228.37
05412909202029092020200000000095252001,05412909202029092020200000000095252001,1,2020-09-29 13:51:35,95252,0,0,0,0,0,200,4,78,0,2,7,0,120,4,2,988,0,4.0,228.37
05412909202029092020200000000096070001,05412909202029092020200000000096070001,1,2020-09-29 13:51:35,96070,2994.0,0,0.0,0,0.0,200,1,0,0,7,7,0,154,1,7,,,,
05412909202029092020200000000096814001,05412909202029092020200000000096814001,1,2020-09-29 13:51:36,96814,3276.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000096814001,05412909202029092020200000000096814001,1,2020-09-29 13:51:36,96814,3276.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000095252002,05412909202029092020200000000095252002,1,2020-09-29 13:51:36,95252,0,0,0,0,0,200,4,120,0,2,7,0,120,4,2,988,0,20.0,1141.85
05412909202029092020200000000098252001,05412909202029092020200000000098252001,1,2020-09-29 13:51:36,98252,3993.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020200000000098252001,05412909202029092020200000000098252001,1,2020-09-29 13:51:36,98252,3993.0,0,0.0,0,0.0,200,4,78,0,2,7,0,154,1,7,,,,
05412909202029092020406000000036396001,05412909202029092020406000000036396001,1,2020-09-29 13:55:08,36396,3328.0,543,217.8,1,0.0,406,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020406000000036396001,05412909202029092020406000000036396001,1,2020-09-29 13:55:08,36396,3328.0,543,217.8,1,0.0,406,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020406000000036396001,05412909202029092020406000000036396001,1,2020-09-29 13:55:08,36396,3328.0,543,217.8,1,0.0,406,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020406000000036396001,05412909202029092020406000000036396001,1,2020-09-29 13:55:08,36396,3328.0,543,217.8,1,0.0,406,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020406000000036396001,05412909202029092020406000000036396001,1,2020-09-29 13:55:08,36396,3328.0,543,217.8,1,0.0,406,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020406000000026589001,05412909202029092020406000000026589001,1,2020-09-29 13:55:08,26589,0,0,0,0,0,406,4,101,0,7,8,0,168,4,8,,,,
05412909202029092020406000000026589001,05412909202029092020406000000026589001,1,2020-09-29 13:55:08,26589,0,0,0,0,0,406,4,101,0,7,8,0,168,4,8,,,,
05412909202029092020406000000039146001,05412909202029092020406000000039146001,1,2020-09-29 13:55:08,39146,7011.0,0,0.0,0,0.0,406,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020406000000039146001,05412909202029092020406000000039146001,1,2020-09-29 13:55:08,39146,7011.0,0,0.0,0,0.0,406,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020406000000039146001,05412909202029092020406000000039146001,1,2020-09-29 13:55:08,39146,7011.0,0,0.0,0,0.0,406,4,101,0,7,8,0,154,1,7,,,,
05412909202029092020406000000050502001,05412909202029092020406000000050502001,1,2020-09-29 13:55:08,50502,1962.0,0,0.0,0,0.0,406,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020406000000050502001,05412909202029092020406000000050502001,1,2020-09-29 13:55:08,50502,1962.0,0,0.0,0,0.0,406,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020406000000050502001,05412909202029092020406000000050502001,1,2020-09-29 13:55:08,50502,1962.0,0,0.0,0,0.0,406,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020406000000050502001,05412909202029092020406000000050502001,1,2020-09-29 13:55:08,50502,1962.0,0,0.0,0,0.0,406,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020406000000050502001,05412909202029092020406000000050502001,1,2020-09-29 13:55:08,50502,1962.0,0,0.0,0,0.0,406,4,62,0,1,8,0,154,1,7,,,,
05412909202029092020406000000091935001,05412909202029092020406000000091935001,1,2020-09-29 13:55:09,91935,4686.0,0,0.0,0,0.0,406,4,120,0,2,8,0,154,1,7,,,,
05412909202029092020406000000091935001,05412909202029092020406000000091935001,1,2020-09-29 13:55:09,91935,4686.0,0,0.0,0,0.0,406,4,120,0,2,8,0,154,1,7,,,,
05412909202029092020406000000091935001,05412909202029092020406000000091935001,1,2020-09-29 13:55:09,91935,4686.0,0,0.0,0,0.0,406,4,120,0,2,8,0,154,1,7,,,,
05412909202029092020406000000091935001,05412909202029092020406000000091935001,1,2020-09-29 13:55:09,91935,4686.0,0,0.0,0,0.0,406,4,120,0,2,8,0,154,1,7,,,,
05412909202029092020406000000091935001,05412909202029092020406000000091935001,1,2020-09-29 13:55:09,91935,4686.0,0,0.0,0,0.0,406,4,120,0,2,8,0,154,1,7,,,,
05412909202029092020406000000091935001,05412909202029092020406000000091935001,1,2020-09-29 13:55:09,91935,4686.0,0,0.0,0,0.0,406,4,120,0,2,8,0,154,1,7,,,,
05412909202029092020406000000091935001,05412909202029092020406000000091935001,1,2020-09-29 13:55:09,91935,4686.0,0,0.0,0,0.0,406,4,120,0,2,8,0,154,1,7,,,,
05412909202029092020406000000091935001,05412909202029092020406000000091935001,1,2020-09-29 13:55:09,91935,4686.0,0,0.0,0,0.0,406,4,120,0,2,8,0,154,1,7,,,,
05412909202029092020406000000091419001,05412909202029092020406000000091419001,1,2020-09-29 13:55:09,91419,0,0,0,0,0,406,4,120,0,2,8,0,120,4,2,988,0,14.0,797.95
